actions,class_abilities,description,etats,exhaustion,image_url,images,internal_links,introduction,links,prerequisites,reactions,sections,skills,source,special_boxes,stats,table,tables,title,titre,traduction,type_rarete,url
"['Morsure. Attaque au corps à corps avec une arme : +5 au toucher, allonge 1,50 m, une cible. Touché\xa0: 14 (4d6) dégâts perforants.', ""Rayons oculaires. Le tyrannoeil tire aléatoirement trois des rayons oculaires magiques suivants (relancez les jets identiques) sur une à trois cibles qu'il peut voir dans un rayon de 36 mètres :"", ""1- Rayon de charme. La créature ciblée doit réussir un jet de sauvegarde de Sagesse DD 16 ou être charmée par le tyrannoeil pendant 1 heure, ou jusqu'à ce que le tyrannoeil nuise à la créature."", ""2- Rayon paralysant. La créature ciblée doit réussir un jet de sauvegarde de Constitution DD 16 ou être paralysée pendant 1 minute. La cible peut retenter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."", ""3- Rayon de peur. La créature ciblée doit réussir un jet de sauvegarde de Sagesse DD 16 ou être effrayée pendant 1 minute. La cible peut retenter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."", ""4- Rayon de lenteur. La créature ciblée doit réussir un jet de sauvegarde de Dextérité DD 16. En cas d'échec, la vitesse de déplacement de la cible est diminuée de moitié pendant 1 minute. De plus, la créature ne peut pas utiliser de réaction, ne peut utiliser qu'une action ou qu'une action bonus pendant son tour, mais pas les deux. La créature peut retenter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."", ""5- Rayon affaiblissant. La créature ciblée doit effectuer un jet de sauvegarde de Constitution DD 16, subissant 36 (8d8) dégâts nécrotiques en cas d'échec, ou la moitié de ces dégâts en cas de réussite."", ""6- Rayon télékinésique. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 16 ou être déplacée par le tyrannoeil sur 9 mètres dans n'importe quelle direction. Elle est entravée par la prise du rayon télékinésique jusqu'au début du prochain tour du tyrannoeil ou jusqu'à ce que le tyrannoeil soit incapable d'agir. Si la cible est un objet, pesant 150 kg ou moins, qui n'est pas tenu ni porté, il est déplacé de 9 mètres dans n'importe quelle direction. Le tyrannoeil peut également exercer un contrôle très fin sur les objets grâce à ce rayon, comme manipuler un simple outil ou ouvrir une porte ou un contenant."", ""7- Rayon de sommeil. La créature ciblée doit réussir un jet de sauvegarde de Sagesse DD 16 ou être endormie et rester inconsciente pendant 1 minute. La cible se réveille si elle subit des dégâts ou si une autre créature utilise une action pour la réveiller. Ce rayon n'a pas d'effet sur les morts-vivants et les artificiels."", ""8- Rayon de pétrification. La créature ciblée doit effectuer un jet de sauvegarde de Dextérité DD 16. En cas d'échec au jet, la créature commence à se transformer en pierre et est entravée. Elle doit retenter ce jet de sauvegarde à la fin de son prochain tour. En cas de réussite, l'effet prend fin. En cas d'échec, la créature est pétrifiée jusqu'à ce qu'elle soit libérée par un sort de restauration supérieure ou une autre magie."", ""9- Rayon de désintégration. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Dextérité DD 16 ou subir 45 (10d8) dégâts de force. Si les dégâts font tomber les points de vie d'une créature à 0, son corps se transforme en un petit monticule de fine poussière grise. Si la cible est un objet non magique, ou la création d'une force magique, de taille G ou inférieure, il est désintégré sans jet de sauvegarde. Si la cible est un objet, ou la création d'une force magique, de taille TG ou supérieure, le rayon en désintègre un cube de 3 mètres d'arête."", '10- Rayon de mort. La créature ciblée doit réussir un jet de sauvegarde de Dextérité DD 16 ou subir 55 (10d10) dégâts nécrotiques. La créature meurt si le rayon la fait tomber à 0 point de vie.', ""Le tyrannoeil peut effectuer 3 actions légendaires, utilisant à chaque fois l'option Rayon oculaire ci-dessous. Il ne peut utiliser qu'une seule action légendaire à la fois, et seulement à la fin du tour d'une créature. Le tyrannoeil récupère les actions légendaires dépensées au début de son tour."", 'Rayon oculaire. Le tyrannoeil utilise un rayon oculaire aléatoire.']",,,,,https://www.aidedd.org/dnd/images/beholder.jpg,,,,,"Aberration de taille G, loyal mauvais",[],,"['Morsure. Attaque au corps à corps avec une arme : +5 au toucher, allonge 1,50 m, une cible. Touché\xa0: 14 (4d6) dégâts perforants.', ""Rayons oculaires. Le tyrannoeil tire aléatoirement trois des rayons oculaires magiques suivants (relancez les jets identiques) sur une à trois cibles qu'il peut voir dans un rayon de 36 mètres :"", ""1- Rayon de charme. La créature ciblée doit réussir un jet de sauvegarde de Sagesse DD 16 ou être charmée par le tyrannoeil pendant 1 heure, ou jusqu'à ce que le tyrannoeil nuise à la créature."", ""2- Rayon paralysant. La créature ciblée doit réussir un jet de sauvegarde de Constitution DD 16 ou être paralysée pendant 1 minute. La cible peut retenter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."", ""3- Rayon de peur. La créature ciblée doit réussir un jet de sauvegarde de Sagesse DD 16 ou être effrayée pendant 1 minute. La cible peut retenter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."", ""4- Rayon de lenteur. La créature ciblée doit réussir un jet de sauvegarde de Dextérité DD 16. En cas d'échec, la vitesse de déplacement de la cible est diminuée de moitié pendant 1 minute. De plus, la créature ne peut pas utiliser de réaction, ne peut utiliser qu'une action ou qu'une action bonus pendant son tour, mais pas les deux. La créature peut retenter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."", ""5- Rayon affaiblissant. La créature ciblée doit effectuer un jet de sauvegarde de Constitution DD 16, subissant 36 (8d8) dégâts nécrotiques en cas d'échec, ou la moitié de ces dégâts en cas de réussite."", ""6- Rayon télékinésique. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 16 ou être déplacée par le tyrannoeil sur 9 mètres dans n'importe quelle direction. Elle est entravée par la prise du rayon télékinésique jusqu'au début du prochain tour du tyrannoeil ou jusqu'à ce que le tyrannoeil soit incapable d'agir. Si la cible est un objet, pesant 150 kg ou moins, qui n'est pas tenu ni porté, il est déplacé de 9 mètres dans n'importe quelle direction. Le tyrannoeil peut également exercer un contrôle très fin sur les objets grâce à ce rayon, comme manipuler un simple outil ou ouvrir une porte ou un contenant."", ""7- Rayon de sommeil. La créature ciblée doit réussir un jet de sauvegarde de Sagesse DD 16 ou être endormie et rester inconsciente pendant 1 minute. La cible se réveille si elle subit des dégâts ou si une autre créature utilise une action pour la réveiller. Ce rayon n'a pas d'effet sur les morts-vivants et les artificiels."", ""8- Rayon de pétrification. La créature ciblée doit effectuer un jet de sauvegarde de Dextérité DD 16. En cas d'échec au jet, la créature commence à se transformer en pierre et est entravée. Elle doit retenter ce jet de sauvegarde à la fin de son prochain tour. En cas de réussite, l'effet prend fin. En cas d'échec, la créature est pétrifiée jusqu'à ce qu'elle soit libérée par un sort de restauration supérieure ou une autre magie."", ""9- Rayon de désintégration. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Dextérité DD 16 ou subir 45 (10d8) dégâts de force. Si les dégâts font tomber les points de vie d'une créature à 0, son corps se transforme en un petit monticule de fine poussière grise. Si la cible est un objet non magique, ou la création d'une force magique, de taille G ou inférieure, il est désintégré sans jet de sauvegarde. Si la cible est un objet, ou la création d'une force magique, de taille TG ou supérieure, le rayon en désintègre un cube de 3 mètres d'arête."", '10- Rayon de mort. La créature ciblée doit réussir un jet de sauvegarde de Dextérité DD 16 ou subir 55 (10d10) dégâts nécrotiques. La créature meurt si le rayon la fait tomber à 0 point de vie.', ""Le tyrannoeil peut effectuer 3 actions légendaires, utilisant à chaque fois l'option Rayon oculaire ci-dessous. Il ne peut utiliser qu'une seule action légendaire à la fois, et seulement à la fin du tour d'une créature. Le tyrannoeil récupère les actions légendaires dépensées au début de son tour."", 'Rayon oculaire. Le tyrannoeil utilise un rayon oculaire aléatoire.']",Monster Manual,,"[""Classe d'armure"", '18 (armure naturelle)', 'Points de vie', '180 (19d10 + 76)', 'Vitesse', '0 m, vol 6 m (stationnaire)', 'FOR', '10 (+0)', 'DEX', '14 (+2)', 'CON', '18 (+4)', 'INT', '17 (+3)', 'SAG', '15 (+2)', 'CHA', '17 (+3)', 'Jets de sauvegarde', 'Int +8, Sag +7, Cha +8', 'Compétences', 'Perception +12', 'Immunités aux états', 'à terre', 'Sens', 'vision dans le noir 36 m, Perception passive 22', 'Langues', 'profond, commun des profondeurs', 'Puissance', '13 (10000 PX)']",,,Tyrannoeil,,,,https://www.aidedd.org/dnd/monstres.php?vf=tyrannoeil
"['Attaques multiples. Le tyrannosaure effectue deux attaques : une de morsure et une avec sa queue. Il ne peut pas faire les deux attaques contre la même cible.', ""Morsure. Attaque au corps à corps avec une arme : +10 au toucher, allonge 3 m, une cible. Touché\xa0: 33 (4d12 + 7) dégâts perforants. Si la cible est une créature de taille M ou plus petite, elle est agrippée (évasion DD 17). Tant qu'elle est agrippée, la cible est entravée, et le tyrannosaure ne peut pas mordre une autre cible."", 'Queue. Attaque au corps à corps avec une arme : +10 au toucher, allonge 3 m, une cible. Touché\xa0: 20 (3d8 + 7) dégâts contondants.']",,"Cet énorme dinosaure prédateur terrorise toutes les autres créatures sur son territoire. Il poursuit tout ce qu'il pense pouvoir manger, et il y a peu de créatures qu'il n'essayera pas de dévorer entière.",,,https://www.aidedd.org/dnd/images/tyrannosaurus-rex.jpg,,,,,"Bête de taille TG, sans alignement",[],,"['Attaques multiples. Le tyrannosaure effectue deux attaques : une de morsure et une avec sa queue. Il ne peut pas faire les deux attaques contre la même cible.', ""Morsure. Attaque au corps à corps avec une arme : +10 au toucher, allonge 3 m, une cible. Touché\xa0: 33 (4d12 + 7) dégâts perforants. Si la cible est une créature de taille M ou plus petite, elle est agrippée (évasion DD 17). Tant qu'elle est agrippée, la cible est entravée, et le tyrannosaure ne peut pas mordre une autre cible."", 'Queue. Attaque au corps à corps avec une arme : +10 au toucher, allonge 3 m, une cible. Touché\xa0: 20 (3d8 + 7) dégâts contondants.']",Monster Manual (SRD),,"[""Classe d'armure"", '13 (armure naturelle)', 'Points de vie', '136 (13d12 + 52)', 'Vitesse', '15 m', 'FOR', '25 (+7)', 'DEX', '10 (+0)', 'CON', '19 (+4)', 'INT', '2 (-4)', 'SAG', '12 (+1)', 'CHA', '9 (-1)', 'Compétences', 'Perception +4', 'Sens', 'Perception passive 14', 'Langues', '—', 'Puissance', '8 (3900 PX)']",,,Tyrannosaure,,,,https://www.aidedd.org/dnd/monstres.php?vf=tyrannosaure
,,"Vous obtenez la capacité de déplacer ou manipuler les créatures ou les objets par la pensée. Lorsque vous lancez ce sort, et par une action à chaque tour pour la durée du sort, vous pouvez user de votre volonté sur une créature ou un objet que vous pouvez voir et à portée, générant l'effet correspondant (voir ci-dessous). Vous pouvez affecter la même cible tour après tour, ou en choisir une nouvelle à tout moment. Si vous changez de cible, la cible précédente n'est plus affectée par le sort. Créature . Vous pouvez essayer de déplacer une créature de taille TG ou inférieure. Effectuez un jet de caractéristique avec votre caractéristique d'incantation contre un jet de Force de la créature. Si vous gagnez l'opposition, vous déplacez la créature jusqu'à 9 mètres dans n'importe quelle direction, même vers le haut, mais pas au-delà de la portée du sort. Jusqu'à la fin de votre prochain tour, la créature est entravée par votre emprise télékinétique. Une créature envoyée en hauteur est suspendue au milieu des airs. Lors des tours suivants, vous pouvez utiliser votre action pour tenter de maintenir votre emprise télékinétique sur la créature en effectuant un nouveau jet d'opposition. Objet . Vous pouvez essayer de déplacer un objet dont le poids ne dépasse pas les 500 kg. Si l'objet n'est pas porté ou tenu, vous le déplacez automatiquement jusqu'à 9 mètres dans n'importe quelle direction, dans la limite de la portée du sort. Si l'objet est porté ou tenu par une créature, vous devez effectuer un jet de caractéristique avec votre caractéristique d'incantation contre un jet de Force de la créature. Si vous gagnez l'opposition, vous arrachez l'objet à la créature et pouvez le déplacer de 9 mètres dans toutes les directions, dans les limites de la portée du sort. Vous pouvez exercer un contrôle fin sur les objets avec votre emprise télékinétique, comme manipuler un objet simple, ouvrir une porte ou un contenant, déposer ou récupérer un objet d'un contenant ouvert, ou déverser le contenu d'une fiole.",,,,,,,,Aucun,,,,Player´s Handbook (SRD),,,,,Télékinésie,,,,https://www.aidedd.org/dnd/sorts.php?vf=telekinesie
,,"Vous apprenez à déplacer des objets avec votre esprit, ce qui vous confère les avantages suivants : Augmentez votre valeur d'Intelligence, de Sagesse ou de Charisme de 1, jusqu'à un maximum de 20. Vous apprenez le sort main du mage . Vous pouvez le lancer sans composante verbale ou somatique, et pouvez rendre la main spectrale invisible. Si vous connaissez déjà ce sort, sa portée augmente de 9 mètres lorsque vous le lancez. Sa caractéristique d'incantation est la caractéristique augmentée par ce don. Par une action bonus, vous pouvez essayer de pousser par télékinésie une créature que vous pouvez voir à 9 mètres ou moins de vous. Dans ce cas, la cible doit réussir un jet de sauvegarde de Force (DD 8 + votre bonus de maîtrise + le modificateur de la caractéristique augmentée par ce don) ou être attirée ou repoussée de 1,50 mètre. Une créature peut volontairement rater ce jet de sauvegarde.",,,,,,,,Aucun,,,,Tasha´s Cauldron of Everything,,,,,Télékinésiste,,,,https://www.aidedd.org/dnd/dons.php?vf=telekinesiste
,,"Vous créez un lien télépathique entre vous et une créature consentante qui vous est familière. La créature peut être n'importe où sur le même plan d'existence que vous. Le sort prend fin si vous n'êtes plus tous les deux sur le même plan d'existence. Jusqu'à ce que le sort prenne fin, vous et la cible pouvez échanger instantanément des mots, des images, des sons et tout autre message sensoriel entre vous. La cible qui reçoit le message sait qu'il vient de vous. Le sort permet à une créature ayant une valeur d'Intelligence de 1 au minimum de comprendre la signification de vos mots et de saisir le sens des messages sensoriels que vous lui envoyez.",,,,,,,,Aucun,,,,Player´s Handbook,,,,,Télépathie,,,,https://www.aidedd.org/dnd/sorts.php?vf=telepathie
,,"Ce sort vous transporte instantanément vous et jusqu'à huit créatures consentantes de votre choix, ou un seul objet, à condition dans les deux cas que vous puissiez les voir dans la limite de la portée du sort, vers une destination que vous déterminez. Si vous ciblez un objet, il doit être possible de l'insérer entièrement à l'intérieur d'un cube de 3 mètres d'arête et il ne peut être tenu ou porté par une créature non consentante. La destination que vous choisissez doit vous être connue et doit être sur le même plan d'existence que vous. Votre connaissance de la destination détermine si vous y arrivez avec succès. Le MD lance un d100 et consulte la table. Familiarité Incident Zone similaire Hors cible Sur la cible Cercle permanent — — — 01-100 Objet associé — — — 01-100 Très familier 01-05 06-13 14-24 25-100 Vu par hasard 01-33 34-43 44-53 54-100 Vu une seule fois 01-43 44-53 54-73 74-100 Description 01-43 44-53 54-73 74-100 Fausse destination 01-50 51-100 — — Familiarité . « Cercle permanent » désigne un cercle permanent de téléportation dont vous connaissez la séquence des symboles. « Objet associé » signifie que vous possédez un objet pris de la destination souhaitée et cela à l'intérieur d'une période correspondant aux six derniers mois, comme un livre de la bibliothèque d'un magicien, le drap d'un lit d'une suite royale ou un morceau de marbre du tombeau secret d'une liche. « Très familier » est un endroit où vous avez été très souvent, que vous avez déjà soigneusement étudié ou un endroit que vous pouvez voir lorsque vous lancez le sort. « Vu par hasard » est un endroit que vous avez vu plus d'une fois, mais duquel vous n'êtes pas très familier. « Vu une seule fois » est un endroit que vous n'avez vu qu'une fois, possiblement en utilisant la magie. « Description » est un lieu dont vous ignorez l'emplacement et l'apparence, mais qui correspond à la description de quelqu'un d'autre ou, peut-être, simplement déterminé approximativement à partir d'une carte. « Fausse destination » est un lieu qui n'existe pas. Peut-être avez-vous essayé de scruter le sanctuaire d'un ennemi, mais votre vision s'est butée à une illusion ou vous avez essayé de vous téléporter à un endroit familier dont l'emplacement n'existe plus. Sur la cible . Vous et votre groupe (ou l'objet ciblé) apparaissez où vous voulez. Hors cible . Vous et votre groupe (ou l'objet ciblé) apparaissez à une distance aléatoire loin de la destination et dans une direction aléatoire. La distance hors cible est 1d10 × 1d10 % de la distance qui devait être parcourue initialement. Par exemple, si vous avez essayé de parcourir 180 kilomètres, mais avez atterri hors cible et obtenu un 5 et un 3 sur les deux d10, alors vous seriez hors cible de 15 %, soit à 27 kilomètres de là. Le MD détermine la direction de la cible au hasard en lançant un d8 et désignant 1 comme le nord, 2 comme le nord-est, 3 comme l'est, et ainsi de suite autour des points cardinaux. Si vous étiez supposé être téléporté dans une ville côtière, mais que votre destination dérive finalement de plus de 27 kilomètres en pleine mer, vous pourriez être alors en difficulté. Zone similaire . Vous et votre groupe (ou l'objet ciblé) vous retrouvez dans une autre zone qui est visuellement ou thématiquement similaire à la zone ciblée. Si vous ciblez la position de votre laboratoire personnel, par exemple, vous pourriez vous retrouver dans le laboratoire d'un autre magicien ou dans une autre échoppe de fournitures magiques ayant sensiblement les mêmes outils et instruments que votre laboratoire. En règle générale, vous apparaissez dans le lieu similaire le plus proche, mais puisque le sort n'a pas vraiment de limite de portée pour la destination, vous pourriez également vous retrouver n'importe où dans le plan d'existence. Incident . Les effets magiques imprévisibles du sort résultent en un voyage périlleux. Chaque créature téléportée (ou l'objet ciblé) subit 3d10 dégâts de force et le MD relance sur la table pour voir où vous vous retrouvez à présent (plusieurs incidents peuvent alors se produire de suite, infligeant des dégâts à chaque fois).",,,,,,,,Aucun,,,,Player´s Handbook (SRD),,,,,Téléportation,,,,https://www.aidedd.org/dnd/sorts.php?vf=teleportation
,,"En puisant dans votre ascendance féerique, vous pouvez passer momentanément par la Féerie pour raccourcir votre chemin d'un point à un autre. Vous obtenez les avantages suivants : Augmentez votre valeur d'Intelligence ou de Charisme de 1, pour un maximum de 20. Vous apprenez à parler, à lire et à écrire en sylvestre. Vous apprenez le sort foulée brumeuse et pouvez le lancer une fois sans dépenser d'emplacement de sort. Vous récupérez la capacité de lancer ce sort de cette manière après avoir terminé un repos court ou long. L'Intelligence est votre caractéristique d'incantation pour ce sort.",,,,,,,,Prérequis : Elfe (haut),,,,Xanathar´s Guide to Everything,,,,,Téléportation féerique,,,,https://www.aidedd.org/dnd/dons.php?vf=teleportation-feerique
[],,Non spécifié,,,https://www.aidedd.org/dnd/images/mindwitness.jpg,,,,,"Aberration de taille G, typiquement loyal neutre",[],,,Monsters of the Multiverse,,"[""Classe d'armure"", '15 (armure naturelle)', 'Points de vie', '75 (10d10 + 20)', 'Vitesse', '0 m, vol 6 m (stationnaire)', 'FOR', '10 (+0)', 'DEX', '14 (+2)', 'CON', '14 (+2)', 'INT', '15 (+2)', 'SAG', '15 (+2)', 'CHA', '10 (+0)', 'Jets de sauvegarde', 'Int +5, Sag +5', 'Compétences', 'Perception +8', 'Immunités aux états', 'à terre', 'Sens', 'vision dans le noir 36 m, Perception passive 18', 'Langues', 'profond, commun des profondeurs, télépathie 180 m', 'Puissance', '5 (1800 PX)', 'Bonus de maîtrise', '+3']",,,Témoin psychique,,,,https://www.aidedd.org/dnd/monstres.php?vf=temoin-psychique
,,"Des ténèbres magiques s'étendent d'un point de votre choix dans la portée du sort pour remplir une sphère de 4,50 mètres de rayon pour la durée du sort. Ces ténèbres contournent les coins. Une créature avec la vision dans le noir ne peut percer ces ténèbres et une lumière non magique ne peut y éclairer. Si le point choisi est un objet que vous portez ou qui n'est pas porté ou transporté, les ténèbres émanent de l'objet et elles se déplacent avec lui. Recouvrir complètement la source des ténèbres avec un objet opaque, comme un bol ou un casque, bloque les ténèbres. Si n'importe quelle portion de ce sort chevauche une portion de lumière créée par un sort de niveau 2 ou moins, le sort de lumière est alors dissipé.",,,,,,,,Aucun,,,,Player´s Handbook (SRD),,,,,Ténèbres,,,,https://www.aidedd.org/dnd/sorts.php?vf=tenebres
[],,Non spécifié,,,https://www.aidedd.org/dnd/images/nightwalker.jpg,,,,,"Mort-vivant de taille TG, typiquement chaotique mauvais",[],,,Monsters of the Multiverse,,"[""Classe d'armure"", '14', 'Points de vie', '337 (25d12 + 175)', 'Vitesse', '12 m, vol 12 m', 'FOR', '22 (+6)', 'DEX', '19 (+4)', 'CON', '24 (+7)', 'INT', '6 (-2)', 'SAG', '9 (-1)', 'CHA', '8 (-1)', 'Jets de sauvegarde', 'Con +13', 'Résistances aux dégâts', ""acide, froid, feu, foudre, tonnerre ; contondant, perforant et tranchant d'attaques non magiques"", 'Immunités aux dégâts', 'nécrotique, poison', 'Immunités aux états', 'épuisement, effrayé, agrippé, paralysé, pétrifié, empoisonné, à terre, entravé', 'Sens', 'vision dans le noir 36 m, Perception passive 9', 'Langues', '—', 'Puissance', '20 (25000 PX)', 'Bonus de maîtrise', '+6']",,,Ténébreux,,,,https://www.aidedd.org/dnd/monstres.php?vf=tenebreux
[],,Non spécifié,,,https://www.aidedd.org/dnd/images/ulitharid.jpg,,,,,"Aberration (flagelleur mental) de taille G, typiquement loyal mauvais",[],,,Monsters of the Multiverse,,"[""Classe d'armure"", '15 (cuirasse)', 'Points de vie', '127 (17d10 + 34)', 'Vitesse', '9 m', 'FOR', '15 (+2)', 'DEX', '12 (+1)', 'CON', '15 (+2)', 'INT', '21 (+5)', 'SAG', '19 (+4)', 'CHA', '21 (+5)', 'Jets de sauvegarde', 'Int +9, Sag +8, Cha +9', 'Compétences', 'Arcanes +9, Discrétion +5, Intuition +8, Perception +8', 'Sens', 'vision dans le noir 36 m, Perception passive 18', 'Langues', 'profond, commun des profondeurs, télépathie 3 kilomètres', 'Puissance', '9 (5000 PX)', 'Bonus de maîtrise', '+4']",,,Ulitharid,,,,https://www.aidedd.org/dnd/monstres.php?vf=ulitharid
